step,loss,acc,tps
0,7.113008975982666,0.0019685039296746254,9292.875091105816
50,7.048793315887451,0.0004921259824186563,16318.557799408873
100,7.013167381286621,0.0017224409384652972,16314.420234425634
150,6.946430683135986,0.0012303149560466409,16439.65565149056
200,6.945937633514404,0.0017224409384652972,16401.149225923324
250,6.9418745040893555,0.0009842519648373127,16732.613174544185
300,6.936566352844238,0.0012303149560466409,15693.217755005342
350,6.938593864440918,0.001476377947255969,16515.220776955102
400,6.938670635223389,0.001476377947255969,16160.967119920118
450,6.933815956115723,0.0,16607.658984066205
500,6.9355788230896,0.0004921259824186563,16601.063202100668
550,6.941164016723633,0.0009842519648373127,16060.566586831106
600,6.9357452392578125,0.0012303149560466409,16211.918785945974
650,6.937920093536377,0.001476377947255969,16113.175406652394
700,6.938519477844238,0.0012303149560466409,16276.975626186864
750,6.937319755554199,0.0007381889736279845,16278.394530987141
800,6.9401750564575195,0.0004921259824186563,16048.77409946066
850,6.9374775886535645,0.0004921259824186563,15975.283342123159
900,6.936482906341553,0.0012303149560466409,15975.14221936511
950,6.937649250030518,0.0002460629912093282,15978.619021534754
1000,6.935078144073486,0.0017224409384652972,16314.226579612718
1050,6.934752941131592,0.001476377947255969,16085.8828167406
1100,6.933609962463379,0.0017224409384652972,16233.878898720506
1150,6.933825492858887,0.0007381889736279845,16130.952434774497
1200,6.935086727142334,0.0,16133.035289308358
1250,6.935398578643799,0.0009842519648373127,16145.55130756234
1300,6.9337592124938965,0.0009842519648373127,16108.960062956992
1350,6.934081554412842,0.0007381889736279845,16071.278843647719
1400,6.934010982513428,0.0009842519648373127,16090.945093425142
1450,6.933559417724609,0.0,16724.04534142241
1500,6.933004379272461,0.0012303149560466409,16315.845675301684
1550,6.933709144592285,0.0002460629912093282,16196.978279035326
1600,6.933834552764893,0.0017224409384652972,16062.293404186297
1650,6.932311534881592,0.0004921259824186563,16310.083468248038
1700,6.93248176574707,0.0,16178.042340344968
1750,6.932026386260986,0.0004921259824186563,16110.76528957348
1800,6.931665897369385,0.001476377947255969,16054.758197169585
1850,6.931901454925537,0.001476377947255969,16331.052954565523
1900,6.931778430938721,0.0004921259824186563,15827.867069114376
1950,6.932313442230225,0.001476377947255969,16469.054938332476
2000,6.931790351867676,0.0024606299120932817,16199.154592061723
2050,6.932199478149414,0.0007381889736279845,16197.321868530837
2100,6.931217670440674,0.0022145668044686317,16108.514483499757
2150,6.932436466217041,0.0009842519648373127,16321.728252826711
2200,6.932673454284668,0.0009842519648373127,16155.913871219687
2250,6.930638313293457,0.0012303149560466409,16760.568415623602
2300,6.931640148162842,0.0007381889736279845,16132.058174207179
2350,6.931844711303711,0.0007381889736279845,16258.683135353553
2400,6.93170166015625,0.0009842519648373127,16082.23874499377
2450,6.932047367095947,0.0004921259824186563,13007.857715248845
2500,6.93229866027832,0.0007381889736279845,16133.838278685882
2550,6.932161808013916,0.0012303149560466409,16546.851235572256
2600,6.932534694671631,0.0012303149560466409,16251.077876820309
2650,6.932435989379883,0.0012303149560466409,16132.2778254282
2700,6.9317731857299805,0.0004921259824186563,16228.879605754106
2750,6.9317626953125,0.0009842519648373127,16083.413100185317
2800,6.931377410888672,0.0012303149560466409,16459.958384997488
2850,6.932030200958252,0.001476377947255969,16273.56818065723
2900,6.931623935699463,0.0009842519648373127,16124.994654611797
2950,6.9328837394714355,0.0012303149560466409,16655.35706132355
3000,6.932361125946045,0.0017224409384652972,16531.859995714713
3050,6.932748794555664,0.0,16015.239417636903
3100,6.93243408203125,0.0012303149560466409,16200.743287970325
3150,6.932126522064209,0.0004921259824186563,16217.366883891416
3200,6.932789325714111,0.0004921259824186563,16279.72112224102
3250,6.931873798370361,0.0009842519648373127,16207.957441391478
3300,6.931418418884277,0.0019685039296746254,16063.577496036733
3350,6.931406497955322,0.0009842519648373127,16278.91125885015
3400,6.932065963745117,0.001476377947255969,16091.043055788474
3450,6.932216167449951,0.0034448818769305944,16169.63719034615
3500,6.931910991668701,0.0012303149560466409,16341.087733608392
3550,6.931417465209961,0.0004921259824186563,16146.833570543384
3600,6.931777477264404,0.001476377947255969,16659.055513035415
3650,6.932034969329834,0.0009842519648373127,16124.336313719756
3700,6.9321675300598145,0.0002460629912093282,16043.663404827808
3750,6.932422161102295,0.0009842519648373127,16193.070020308283
3800,6.931800365447998,0.0012303149560466409,16121.05297918741
3850,6.931868076324463,0.0009842519648373127,13046.952238494117
3900,6.932442665100098,0.0007381889736279845,16054.023067621833
3950,6.931495666503906,0.0012303149560466409,16206.703673975138
4000,6.931483268737793,0.0017224409384652972,16246.321480712664
4050,6.9312591552734375,0.0009842519648373127,16177.35681077378
4100,6.9322428703308105,0.0004921259824186563,16113.470109933685
4150,6.931253433227539,0.0002460629912093282,16121.552201912229
4200,6.932146072387695,0.0004921259824186563,16217.864434791301
4250,6.932567596435547,0.0007381889736279845,16127.030554506335
4300,6.932058334350586,0.0007381889736279845,16126.674802591073
4350,6.931798458099365,0.0009842519648373127,16130.323897058795
4400,6.93164587020874,0.001476377947255969,15961.732087310607
4450,6.931271076202393,0.0004921259824186563,16151.61539946953
4500,6.932347774505615,0.0012303149560466409,16032.38195290664
4550,6.931747913360596,0.0012303149560466409,15979.250654413803
4600,6.931899070739746,0.0007381889736279845,16281.57254118418
4650,6.931813716888428,0.0007381889736279845,15877.441144399727
4700,6.931767463684082,0.0007381889736279845,16189.392484283437
4750,6.932822227478027,0.0012303149560466409,15968.935285424608
4800,6.932208061218262,0.0004921259824186563,15937.98761001413
4850,6.931826114654541,0.001476377947255969,15813.254561957225
4900,6.931171417236328,0.001476377947255969,16052.350523697527
4950,6.931698322296143,0.0009842519648373127,16365.098438157413
5000,6.932085037231445,0.001476377947255969,16425.203405204804
5050,6.931488990783691,0.001476377947255969,15996.159802626615
5100,6.931244850158691,0.0012303149560466409,15802.520005108334
5150,6.932775974273682,0.0009842519648373127,16586.478027903235
5200,6.932066440582275,0.0017224409384652972,16293.447054243496
5250,6.930848121643066,0.001476377947255969,16303.002461251084
5300,6.930757522583008,0.0017224409384652972,16531.120293182932
5350,6.932372570037842,0.0009842519648373127,16501.237680042337
5400,6.931731224060059,0.002952755894511938,16551.370653847996
5450,6.9315266609191895,0.0009842519648373127,16651.240630017506
5500,6.930680274963379,0.0017224409384652972,15896.613513717368
5550,6.931615352630615,0.0009842519648373127,16338.97412386425
5600,6.930837154388428,0.0027066930197179317,16058.044599206018
5650,6.93164587020874,0.001476377947255969,16081.448410171008
5700,6.929773807525635,0.0022145668044686317,16587.006492964367
5750,6.930225849151611,0.0022145668044686317,16276.212296056372
5800,6.928991794586182,0.0019685039296746254,15858.53454502054
5850,6.930364608764648,0.0017224409384652972,16300.27230620833
5900,6.930285453796387,0.0017224409384652972,15989.95885257062
5950,6.931148052215576,0.0017224409384652972,15782.573305649099
6000,6.931387901306152,0.001476377947255969,16003.409021816044
6050,6.929323196411133,0.0022145668044686317,15769.592954070022
