step,loss,acc,tps
0,4.366253852844238,0.0,16583.756165604198
50,4.231307029724121,0.03125,15411.961574487632
100,4.309541702270508,0.0,15093.321652453487
150,4.220619201660156,0.0,15629.39993338125
200,4.192469596862793,0.0,15680.212168810947
250,4.198270320892334,0.03125,15038.504929112922
300,4.112221717834473,0.03125,15375.567864666064
350,4.112802982330322,0.0625,15484.305282612175
400,4.141088008880615,0.03125,15301.21510882503
450,4.1347246170043945,0.0,15631.895741667799
500,4.110605239868164,0.03125,15850.589644709262
550,4.122847557067871,0.03125,15425.301357222492
600,4.213456153869629,0.0,15644.123199914533
650,4.128027439117432,0.03125,15719.401630446366
700,4.141025543212891,0.03125,15672.108915084224
750,4.183566093444824,0.0,15370.83561953988
800,4.199930191040039,0.0,16178.788871957086
850,4.141799449920654,0.03125,16104.897894701428
900,4.126775741577148,0.0,15011.28496070311
950,4.218559741973877,0.0,16014.25412727532
1000,4.120742321014404,0.0,15030.853929441477
1050,4.150638103485107,0.0,15632.04508880267
1100,4.173118591308594,0.03125,14867.258280461238
1150,4.168084621429443,0.0,15743.38601283633
1200,4.167481899261475,0.03125,15785.089270004752
1250,4.1867146492004395,0.0,15450.111792034082
1300,4.1806416511535645,0.03125,15735.41912158733
1350,4.159296989440918,0.0,15203.402568013435
1400,4.154252529144287,0.0625,16015.866483722551
1450,4.1394944190979,0.03125,15469.024508556047
1500,4.197579383850098,0.0,15594.43594678549
1550,4.195335865020752,0.03125,14901.41849611384
1600,4.155142784118652,0.0,15398.292898782376
1650,4.175264358520508,0.03125,12287.30338483758
1700,4.184070587158203,0.0,15589.398283119244
1750,4.183191776275635,0.0,15041.743982524553
1800,4.118375778198242,0.0,15096.120071651538
1850,4.1111321449279785,0.0625,15585.070756928815
1900,4.14813232421875,0.03125,15149.260795226812
1950,4.181665897369385,0.0,15545.70333873591
2000,4.146744728088379,0.03125,15139.221736841931
2050,4.1273698806762695,0.0,15267.152974643315
2100,4.1852216720581055,0.03125,15600.7871905039
2150,4.200448989868164,0.03125,15662.528854515132
2200,4.182325839996338,0.0,15372.424173491621
2250,4.16927433013916,0.03125,15443.993681744416
2300,4.166297435760498,0.03125,15525.438170616328
2350,4.151515960693359,0.03125,15407.82180519475
2400,4.13497257232666,0.03125,15219.77390344009
2450,4.1505513191223145,0.03125,15086.747462142168
2500,4.189620018005371,0.0,15467.771040359765
2550,4.174242973327637,0.0,15765.21545643338
2600,4.178235054016113,0.0,15772.401620658551
2650,4.169733047485352,0.0,15318.18031082249
2700,4.189290523529053,0.03125,15665.713763907828
2750,4.1864399909973145,0.0,15864.824414565071
