step,loss,acc,tps
0,4.332334041595459,0.01785714365541935,17156.807101619175
50,4.16806173324585,0.01785714365541935,16566.283940515936
100,4.0894975662231445,0.0337301604449749,16475.710587887792
150,3.9511914253234863,0.0431547649204731,15091.88839961112
200,3.8653573989868164,0.0560515895485878,17133.12668536727
250,3.7939951419830322,0.0615079402923584,16515.449443855792
300,3.479691982269287,0.1036706417798996,16356.029172565175
350,3.185140371322632,0.148313507437706,16439.89009652874
400,3.022914171218872,0.1671627014875412,17148.65529930295
450,2.8820290565490723,0.1865079402923584,16441.08579905091
500,2.7575347423553467,0.201884925365448,16200.436261150084
550,2.7520480155944824,0.1984127163887024,16402.063732743
600,2.6113009452819824,0.2316468358039856,17111.709918520846
650,2.642829656600952,0.2271825522184372,17110.63622516791
700,2.6346747875213623,0.2207341343164444,16496.672772432954
750,2.5656819343566895,0.2425595372915268,16419.118955150523
800,2.5380465984344482,0.2321428656578064,16814.94791709164
850,2.4653213024139404,0.2683531939983368,17158.0408221982
900,2.4643733501434326,0.2628968358039856,17001.217091399092
950,2.4373598098754883,0.2648809552192688,16386.044093992616
1000,2.4220924377441406,0.2564484179019928,17178.130855004107
1050,2.3931519985198975,0.276289701461792,17224.11458766134
1100,2.4113340377807617,0.2688492238521576,17025.242622430345
1150,2.3741135597229004,0.2524801790714264,16342.27536913619
1200,2.3685190677642822,0.2574404776096344,17390.7635950219
1250,2.340683698654175,0.2748016119003296,15305.480536216195
1300,2.2893574237823486,0.2802579402923584,17318.098884318748
1350,2.346588134765625,0.2718254029750824,16655.904503810267
1400,2.3373939990997314,0.27033731341362,17345.778181956328
1450,2.3209362030029297,0.2862103283405304,16587.813713846823
1500,2.239727258682251,0.2996031939983368,17208.56973462342
1550,2.2295966148376465,0.3010912835597992,15963.940617155595
1600,2.2087178230285645,0.3139881193637848,17047.695091520098
1650,2.2101309299468994,0.3115079402923584,16930.112869362514
1700,2.290437936782837,0.319444477558136,17316.929314777833
1750,2.1648123264312744,0.3144841492176056,17150.709645151754
1800,2.1513876914978027,0.3239087462425232,15109.050064509584
1850,2.2436695098876953,0.2896825671195984,16282.010815907755
1900,2.206721544265747,0.318452388048172,17012.379007101794
1950,2.206912040710449,0.3169642984867096,16393.98742346407
2000,2.209681510925293,0.3090277910232544,17201.677568802483
2050,2.1370418071746826,0.3377976417541504,17482.59439154599
2100,2.0703516006469727,0.3427579700946808,17070.15597475069
2150,2.0655970573425293,0.3293651044368744,17447.368853163138
2200,2.134019374847412,0.3110119104385376,16625.086806931817
2250,2.1177735328674316,0.3308531939983368,16987.549831607488
2300,2.2410647869110107,0.2951388955116272,17040.762131631247
2350,2.0792369842529297,0.3432539999485016,17167.55671011391
2400,2.0957038402557373,0.3397817611694336,16762.071299912186
2450,2.094205617904663,0.3214285969734192,16894.5008868511
2500,2.028864622116089,0.3397817611694336,16249.792881249074
2550,1.9928065538406372,0.3467262089252472,16665.307899169264
2600,2.0324034690856934,0.3258928656578064,16377.390256623281
2650,2.001368522644043,0.3501984477043152,16847.531504009155
2700,1.9855197668075562,0.347222238779068,16525.72807845543
2750,1.9418429136276245,0.3710317611694336,17045.580786539114
2800,2.0082263946533203,0.3467262089252472,16935.60368144695
2850,1.9705567359924316,0.3611111342906952,16811.657005689194
2900,1.9694994688034058,0.3665674924850464,16408.376929323782
2950,2.0133111476898193,0.370039701461792,16959.661641911327
3000,2.017587184906006,0.375992089509964,16912.329753496124
3050,1.8998075723648071,0.3804563581943512,17130.18830943852
3100,1.9281071424484253,0.3779762089252472,16424.738633913414
3150,1.9718987941741943,0.3487103283405304,17157.835189780315
3200,1.7698763608932495,0.4107142984867096,17125.475346750358
3250,1.915886402130127,0.3958333432674408,16963.999000545202
3300,1.813193440437317,0.3918651044368744,16717.80258988233
3350,1.7780343294143677,0.3923611342906952,17132.494507773794
3400,1.7845538854599,0.401289701461792,17134.40826957675
3450,1.856137752532959,0.3948412835597992,17113.44856490808
3500,1.7914661169052124,0.4102182686328888,17122.897975388314
3550,1.8505139350891113,0.4017857313156128,17327.059185060178
3600,1.8063645362854004,0.4211309850215912,16593.95017306824
3650,1.6383962631225586,0.4399801790714264,16986.84437080276
3700,1.690933108329773,0.4394841492176056,16693.66300532443
3750,1.7090648412704468,0.409722238779068,16456.298976765866
3800,1.7193410396575928,0.424107164144516,16285.267424288935
3850,1.5927554368972778,0.455357164144516,16499.952437885302
3900,1.5339511632919312,0.4751984477043152,17216.58882270676
3950,1.5221766233444214,0.481646865606308,17132.750790364487
4000,1.583125114440918,0.463789701461792,17007.629614246067
4050,1.5305639505386353,0.4737103581428528,17085.502633175467
4100,1.54518461227417,0.4667659103870392,17029.495430450046
4150,1.5805832147598267,0.4608135223388672,16915.676856078095
4200,1.5568023920059204,0.4727182686328888,16503.899270889273
4250,1.498815655708313,0.5203373432159424,17098.885539702114
4300,1.5112501382827759,0.4856151044368744,17178.52592112185
4350,1.5097886323928833,0.5004960894584656,16349.740626357929
4400,1.4124616384506226,0.538194477558136,16351.452375164443
4450,1.5536348819732666,0.492559552192688,17139.24584113249
4500,1.415747880935669,0.5153769850730896,17100.87691078032
4550,1.5517206192016602,0.4885912835597992,17138.339656963228
4600,1.4175164699554443,0.4980159103870392,16424.0477398038
4650,1.4111241102218628,0.5183532238006592,17078.33516306673
4700,1.3525569438934326,0.533234179019928,16430.755009065273
4750,1.3521028757095337,0.5372024178504944,16453.856042912485
4800,1.3971565961837769,0.5228174924850464,17325.154563825407
4850,1.7112090587615967,0.4751984477043152,17124.74131430352
4900,1.364571213722229,0.5148809552192688,16556.24199965495
4950,1.5267552137374878,0.492559552192688,16840.47972395065
5000,1.4016824960708618,0.5114087462425232,17444.233147871717
5050,1.3477270603179932,0.5535714626312256,16428.146848453805
5100,1.3770712614059448,0.5138888955116272,16855.068734479308
5150,1.250831961631775,0.5778770446777344,17324.543077008075
5200,1.219903826713562,0.5615079402923584,16573.68349001954
5250,1.3730279207229614,0.543154776096344,16987.129907403312
5300,1.5069068670272827,0.4771825671195984,17374.477328627512
5350,1.2471730709075928,0.57192462682724,16492.143591735174
5400,1.2886748313903809,0.557539701461792,15718.53010453794
5450,1.678135633468628,0.427579402923584,16993.565424335276
5500,1.2139616012573242,0.569444477558136,16839.835944559964
5550,1.3714627027511597,0.5034722685813904,16783.703388086895
5600,1.3312777280807495,0.5540674924850464,16235.833490979603
5650,1.1753487586975098,0.5972222685813904,17264.25350059741
5700,1.3499398231506348,0.5466270446777344,17134.151937396768
5750,1.2048757076263428,0.5947421193122864,16705.772811387164
5800,1.305902361869812,0.5595238208770752,16533.696061943832
5850,1.2397713661193848,0.5882936716079712,17034.91577571219
5900,1.3409620523452759,0.5466270446777344,17199.783190948445
5950,1.336096167564392,0.5605158805847168,17318.20362959698
6000,1.2481560707092285,0.5868055820465088,16438.8518643749
6050,1.3282039165496826,0.5496032238006592,17096.7585188712
6100,1.2049014568328857,0.5843254327774048,16482.58663630523
6150,1.1326403617858887,0.6096230745315552,16502.884643574776
6200,1.4583756923675537,0.50942462682724,16827.46513940676
6250,1.3240251541137695,0.5372024178504944,16401.81318500501
6300,1.7945444583892822,0.4449405074119568,16991.91827436951
6350,1.3019850254058838,0.5491071939468384,16937.022859311895
6400,1.2106012105941772,0.5843254327774048,16795.68150185839
6450,1.2144960165023804,0.5783730745315552,16973.082818089333
6500,1.2871506214141846,0.5560516119003296,16397.64895000894
6550,1.250278353691101,0.5689484477043152,16439.74851169461
6600,1.3132745027542114,0.5515873432159424,17062.848851198694
6650,1.1999235153198242,0.586309552192688,17181.068520446093
6700,1.1451667547225952,0.6116071939468384,15670.256325803875
6750,1.094149112701416,0.6145833730697632,17331.21935510287
6800,1.1105695962905884,0.6046627163887024,16603.380000886085
6850,1.3508753776550293,0.5277777910232544,17143.88084697757
6900,1.2544379234313965,0.5897817611694336,16135.283904177266
6950,1.0784597396850586,0.6111111640930176,16484.67429652864
7000,1.3354593515396118,0.5778770446777344,16419.464187638696
