step,loss,acc,tps
0,7.096047878265381,0.0002460629912093282,17480.790554710296
50,6.986915588378906,0.0019685039296746254,16242.765608357086
100,6.943771839141846,0.0022145668044686317,15976.932434919128
150,6.944087982177734,0.0009842519648373127,15846.474011982125
200,6.939993381500244,0.0002460629912093282,16376.845357687853
250,6.938116073608398,0.0017224409384652972,16005.966068570333
300,6.941695213317871,0.0007381889736279845,15810.220353657909
350,6.940411567687988,0.0012303149560466409,16035.419720663172
400,6.93858528137207,0.0012303149560466409,15815.234337474985
450,6.936885356903076,0.0012303149560466409,15770.106836322911
500,6.935669422149658,0.0019685039296746254,15798.748918076184
550,6.930424213409424,0.002952755894511938,16001.188110832432
600,6.923650741577148,0.003937007859349251,16304.565171053464
650,6.9171953201293945,0.004675196949392557,16317.25586732008
700,6.913816928863525,0.0061515746638178825,15903.919993688709
750,6.905492782592773,0.0054133860394358635,15813.822241010344
800,6.882499694824219,0.008120078593492508,15847.891946013067
850,6.869917392730713,0.011072834953665733,15844.259911222083
900,6.83020544052124,0.01919291354715824,15919.386531242508
950,6.770542144775391,0.02263779565691948,16321.58869595393
1000,6.698003768920898,0.029773622751235962,16261.268544127477
1050,6.675451755523682,0.034940943121910095,15814.142488200909
1100,6.614588260650635,0.03641732409596443,15897.944808797854
1150,6.587713241577148,0.04379921406507492,15807.660009628406
1200,6.522259712219238,0.050196848809719086,16207.567529522574
1250,6.4668965339660645,0.054133858531713486,16053.558020430348
1300,6.458608150482178,0.050935037434101105,15903.942077822734
1350,6.4034810066223145,0.05782480165362358,15812.250306544884
1400,6.4053425788879395,0.058316927403211594,15989.222204542708
1450,6.389100551605225,0.05905511975288391,15731.535934108184
1500,6.349603652954102,0.06200787425041199,15947.337767015992
1550,6.319466590881348,0.06323818862438202,15874.25757870812
1600,6.290959358215332,0.0625,15867.850307575069
1650,6.289467811584473,0.06373031437397003,12891.483662520108
1700,6.251556873321533,0.06176181137561798,16331.767097829428
1750,6.254338264465332,0.0585629902780056,15873.619552094482
1800,6.230376243591309,0.06323818862438202,16362.8539345119
1850,6.149539947509766,0.06569881737232208,16138.839822733895
1900,6.144938945770264,0.07135827094316483,15801.299109373966
1950,6.098227500915527,0.0661909431219101,15760.009038575718
2000,6.032068729400635,0.07308071106672287,15735.037201843399
2050,6.044241905212402,0.07160433381795883,15796.606231458025
2100,5.9509358406066895,0.07726377993822098,15974.674303848868
2150,5.953326225280762,0.07923228293657303,15844.946727764318
2200,5.926491737365723,0.078001968562603,15971.718899593605
2250,5.851291179656982,0.08021653443574905,16184.153737152523
2300,5.810853004455566,0.07627952843904495,16255.183371118654
2350,5.783914089202881,0.08784449100494385,16392.612381789484
2400,5.797600746154785,0.0740649625658989,16081.200035269632
2450,5.747294902801514,0.08144684880971909,16278.710733694816
2500,5.657440662384033,0.0861220434308052,15825.971601903926
2550,5.605888843536377,0.09424212574958801,16314.575161586185
2600,5.553985118865967,0.09547244012355804,15893.341387930586
2650,5.518517017364502,0.09596456587314606,15489.89671290279
2700,5.512722969055176,0.08907480537891388,15653.637961929626
2750,5.41292667388916,0.09990157186985016,16174.881770944667
2800,5.374635696411133,0.09227362275123596,15516.400886691124
2850,5.315038204193115,0.10113188624382019,16226.503721180341
2900,5.248023986816406,0.0976870059967041,16258.55234783077
2950,5.210786819458008,0.10039369761943817,15797.913564333867
3000,5.088862419128418,0.10851377993822098,15885.18532386423
3050,5.035696029663086,0.11097440868616104,15856.082920707282
3100,4.990929126739502,0.11195866018533707,16325.652328328906
3150,4.964570999145508,0.11245078593492508,15948.588738206918
3200,4.867180824279785,0.11909449100494385,15928.050306842675
3250,4.8190765380859375,0.11392716318368912,15921.828259945349
3300,4.790152072906494,0.12057086825370789,15843.478181872548
3350,4.727664947509766,0.12303149700164795,16089.33265362636
3400,4.6576738357543945,0.12352362275123596,16079.597072737324
3450,4.663537979125977,0.12426181137561798,15880.875545057643
3500,4.579418182373047,0.12967519462108612,16509.832536380294
3550,4.516390800476074,0.1323818862438202,16026.302393854237
3600,4.4717936515808105,0.1284448802471161,15575.377903754561
3650,4.406014442443848,0.1407480239868164,16337.808764140993
3700,4.494059085845947,0.13582676649093628,15962.822164316964
3750,4.376074314117432,0.13804133236408234,16030.437188858261
3800,4.3956828117370605,0.13361220061779022,16363.227975696585
3850,4.351935863494873,0.13804133236408234,16220.13824817487
3900,4.300469875335693,0.14788386225700378,16362.214987045454
3950,4.31496524810791,0.13853345811367035,16215.935638464363
4000,4.106037616729736,0.15378937125205994,16445.13197973207
4050,4.123883247375488,0.15821850299835205,16504.84420961446
4100,3.9775803089141846,0.1680610179901123,16211.11565423414
4150,4.089899063110352,0.16067913174629211,15948.233412824991
4200,4.003307819366455,0.16535432636737823,16002.082363264686
4250,4.044045448303223,0.16215550899505615,15919.231643205208
4300,3.9932963848114014,0.1759350448846817,16403.49039019994
4350,3.8297619819641113,0.17470473051071167,16034.641463589987
4400,3.989894151687622,0.16904526948928833,16097.850592487566
4450,3.822723388671875,0.1835629940032959,15930.79752550631
4500,4.122028827667236,0.15305118262767792,16422.573458616942
4550,3.7205398082733154,0.1911909431219101,16080.545265485825
4600,3.61458420753479,0.20054133236408234,16085.287907133532
4650,3.7269437313079834,0.20447833836078644,16289.48438496199
4700,3.5926454067230225,0.19315944612026215,16448.777018227756
4750,3.5103759765625,0.21284449100494385,16154.258005217287
4800,3.799107074737549,0.1719980239868164,15983.70322477071
4850,3.386049270629883,0.2386811077594757,16046.428171185707
4900,3.5104212760925293,0.2113681137561798,16158.694666649575
4950,3.382858991622925,0.24040354788303375,16006.652062662833
5000,3.470306873321533,0.21210630238056183,16008.978915318725
5050,3.132241725921631,0.2704232335090637,16042.73453730992
5100,3.560628890991211,0.22539369761943817,16212.989752023921
5150,3.4881279468536377,0.2226870059967041,16039.828775561156
5200,3.2776365280151367,0.22834645211696625,16091.367093642084
5250,3.0948100090026855,0.280757874250412,16002.902182471793
5300,3.09218692779541,0.27140748500823975,13059.969831996268
5350,2.9688918590545654,0.2920767664909363,16233.219306445268
5400,3.285407066345215,0.24311023950576782,16081.019403796574
5450,3.6332616806030273,0.20841535925865173,16114.150235573316
5500,3.0940911769866943,0.27485236525535583,16112.208251114867
5550,3.048619270324707,0.2615649700164795,15937.203997011757
5600,2.9312379360198975,0.30265748500823975,16269.923331272972
5650,3.1360208988189697,0.2573818862438202,16406.051559249918
5700,3.2990221977233887,0.23523621261119843,16037.448033955076
5750,2.9917867183685303,0.2814960479736328,16042.689594835503
5800,3.3177409172058105,0.219242125749588,16039.559222163836
5850,3.0905826091766357,0.2536909580230713,15985.093767548306
5900,3.013078451156616,0.2780511677265167,15933.52352557088
5950,2.8028604984283447,0.30241140723228455,16189.682353854694
6000,2.8690974712371826,0.31102362275123596,16288.858876529197
6050,2.6509194374084473,0.3250492215156555,16125.554665037935
6100,2.699713706970215,0.3272637724876404,16295.773026809558
6150,2.7847893238067627,0.3048720359802246,15951.217157167912
6200,3.267760992050171,0.2571358382701874,15909.376638754577
6250,2.8822638988494873,0.2972441017627716,16267.543116731553
6300,2.8293890953063965,0.3132381737232208,16122.48265404439
6350,2.7188379764556885,0.3166830837726593,16198.062544356046
6400,2.9295239448547363,0.2780511677265167,16169.850256495245
6450,2.9598793983459473,0.27140748500823975,16460.36053530411
6500,3.2515392303466797,0.26377952098846436,16520.263036754895
6550,2.874505043029785,0.30610236525535583,15903.677072262277
6600,2.7806050777435303,0.312007874250412,16563.809797012465
6650,2.78173828125,0.29798227548599243,15877.521850445157
6700,2.5971996784210205,0.32578739523887634,16113.938634777423
6750,2.6435091495513916,0.32972440123558044,16309.231874375706
6800,2.554344892501831,0.3329232335090637,16123.155975001548
6850,2.700925350189209,0.3361220359802246,16260.114242188016
6900,2.576688051223755,0.3272637724876404,16052.628006870618
6950,2.6190133094787598,0.34153541922569275,16179.664991816573
7000,2.598924398422241,0.32160434126853943,16400.217644103042
7050,2.6116676330566406,0.344242125749588,16099.09511699879
7100,2.5871503353118896,0.32997047901153564,16281.749990944912
7150,2.6663589477539062,0.3233267664909363,16410.776546794703
7200,2.5079169273376465,0.35359251499176025,16352.89358999104
7250,2.4690215587615967,0.34375,16267.427590060386
7300,2.61399507522583,0.3324311077594757,16624.316171108338
7350,2.7159690856933594,0.33439961075782776,16490.37214192903
7400,2.724936008453369,0.32283464074134827,16204.349561748226
7450,2.647634506225586,0.3272637724876404,16037.725002149837
7500,3.151902198791504,0.27214565873146057,16209.150229457136
7550,3.2666678428649902,0.25984251499176025,16313.211903550797
7600,2.6279306411743164,0.3356299102306366,16018.039199572466
7650,2.8989903926849365,0.28321850299835205,16336.231908674621
7700,2.554553985595703,0.3400590419769287,16433.200474138514
7750,3.3336093425750732,0.24729330837726593,16283.794799853053
7800,2.840333938598633,0.31003937125205994,16290.364811553236
7850,3.1657705307006836,0.26722440123558044,16182.339648877576
7900,2.571885347366333,0.3368602395057678,16192.23060147099
7950,2.702422857284546,0.3248031437397003,15988.455864997515
8000,2.452072858810425,0.33784449100494385,15903.36054941694
8050,2.341651201248169,0.3752460479736328,16135.649085801759
8100,2.378512144088745,0.3553149700164795,15971.585263940891
8150,2.30367112159729,0.38065946102142334,15871.229241790374
8200,2.405870199203491,0.3521161377429962,16432.100218973865
8250,2.333080291748047,0.39320865273475647,16255.329484974802
8300,2.3987631797790527,0.36097440123558044,16471.194442885375
8350,2.353679656982422,0.375984251499176,16353.983263385231
8400,2.351142644882202,0.36146652698516846,16022.528358955267
8450,2.4027762413024902,0.36934053897857666,16054.420629324051
8500,2.39985990524292,0.3558070957660675,15809.391060526636
8550,2.4507529735565186,0.3626968562602997,16044.060453596016
8600,2.3344085216522217,0.36909449100494385,15955.187341552428
8650,2.3652188777923584,0.37352362275123596,15940.900960413825
8700,2.4389994144439697,0.3553149700164795,16022.939306204553
8750,2.4205400943756104,0.36835628747940063,16130.384476874255
8800,2.4812674522399902,0.344734251499176,16062.668848401172
8850,2.274594783782959,0.38508859276771545,16204.540616783213
8900,2.2487480640411377,0.3833661377429962,16169.249120002172
8950,2.7300260066986084,0.3171752095222473,15868.39259920724
9000,2.62113094329834,0.3361220359802246,16189.255181267323
9050,2.598527193069458,0.31446850299835205,16017.680772854648
9100,2.529283046722412,0.3289862275123596,16061.7828282191
9150,3.0711617469787598,0.3001968562602997,15817.88451866569
9200,2.6208643913269043,0.31077754497528076,16127.083540177051
9250,2.6879184246063232,0.31422242522239685,15964.023646137846
9300,3.044102191925049,0.29158464074134827,15925.547618079805
9350,2.5379369258880615,0.3326771557331085,16162.685184369686
9400,2.6036410331726074,0.34990158677101135,15963.956892402899
9450,2.663060426712036,0.313484251499176,16094.532800951765
9500,2.4255623817443848,0.36220473051071167,15974.971389888618
9550,2.3305509090423584,0.3713090419769287,15987.436672827385
9600,2.250856637954712,0.3907480239868164,16276.91394028492
9650,2.1966605186462402,0.3937007784843445,15963.637965596741
9700,2.20112681388855,0.40748029947280884,15999.824568287826
9750,2.239802837371826,0.3742617964744568,15952.705744747991
9800,2.1811177730560303,0.407234251499176,16395.741265116736
9850,2.2695491313934326,0.38164371252059937,16179.56594742336
9900,2.2656502723693848,0.39739173650741577,15847.935803688262
9950,2.226318359375,0.37672242522239685,16115.38972327154
9999,2.4548895359039307,0.3796752095222473,16113.62880078105
